show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
s357,Movie,The Losers,Sylvain White,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba, Columbus Short, Óscar Jaenada, Jason Patric, Holt McCallany, Peter Macdissi, Peter Francis James","United States, France","August 1, 2021",2010,PG-13,97 min,Action & Adventure,"After a search-and-destroy mission leads to betrayal, an elite black ops squad seeks revenge. But they must remain deep undercover to even the score.",Netflix
s358,Movie,The Machinist,Brad Anderson,"Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón, John Sharian, Michael Ironside, Lawrence Gilliard Jr., Reg E. Cathey, Anna Massey, Matthew Romero, Robert Long, Colin Stinton, Craig Stevenson","Spain, France, United Kingdom, United States","August 1, 2021",2004,R,102 min,"Dramas, Independent Movies, Thrillers","Haunted and gaunt after a prolonged bout of insomnia, factory worker Trevor Reznik begins to question his sanity amid a series of mysterious events.",Netflix
s360,Movie,The Original Kings of Comedy,Spike Lee,"Steve Harvey, D.L. Hughley, Cedric the Entertainer, Bernie Mac",United States,"August 1, 2021",2000,R,111 min,Stand-Up Comedy,"Comedians Steve Harvey, Cedric the Entertainer, D.L. Hughley and Bernie Mac hit the stage in an iconic stand-up concert directed by Spike Lee.",Netflix
s361,Movie,Valentine's Day,Garry Marshall,"Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper, Eric Dane, Patrick Dempsey, Hector Elizondo, Jamie Foxx, Jennifer Garner, Topher Grace, Anne Hathaway, Ashton Kutcher, Queen Latifah, Taylor Lautner, George Lopez, Shirley MacLaine, Emma Roberts, Julia Roberts, Taylor Swift",United States,"August 1, 2021",2010,PG-13,125 min,"Comedies, Romantic Movies",The tripwires of modern love are exposed in a carousel involving relationships and the single life on the most romantic day of the year: February 14.,Netflix
s369,TV Show,Khawatir,Selçuk Metin,"Metin Akpınar, Demet Akbağ, Umur Bugay, Ahmet Gülhan, Dikmen Gürün, Kandemir Konduk, Perran Kutman, Zeynep Oral, Nevra Serezli, Selma Sonat, Suat Sungur, Ferhan Şensoy, Cihat Tamer, Demet Taner",United Kingdom,"July 30, 2021",2009,TV-14,1 Season,"International TV Shows, Reality TV",Saudi media personality Ahmad Al Shugairi travels around the world on a quest for knowledge in various cities while offering his personal reflections.,Netflix
s372,Movie,Pomegranates and Myrrh,Najwa Najjar,"Yasmine Al Massri, Ashraf Farah, Ali Suliman, Hiam Abbass, Samia Kuzmoz Bakri, Yosef Abu Wardeh, Wardeh Dukwar, Manal Awad, Valentina Abu-'Aksa, Walid Abdul Salam, Ahmad Abu Sal'oum, Wardeh Jubran",United States,"July 30, 2021",2009,TV-14,95 min,"Dramas, Independent Movies, International Movies","After her husband is placed under Israeli detention, a Palestinian newlywed is left to deal with the fallout, resorting to her passion for Dabke to cope.",Netflix
s408,Movie,Chhota Bheem & Ganesh,Rajiv Chilaka,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil",United States,"July 22, 2021",2009,TV-Y7,68 min,Children & Family Movies,"Bheem and Lord Ganesha join forces to save Dholakpur from fire-spitting dragons, who have also captured Ganesh’s mouse companion!",Netflix
s410,Movie,Chhota Bheem & Krishna: Pataliputra- City of the Dead,Rajiv Chilaka,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Arun Shekher, Sanchit Wartak",United States,"July 22, 2021",2010,TV-Y7,66 min,Children & Family Movies,Krishna needs Bheem’s help: The ruined city of Pataliputra has been cursed! Can the friends do what it takes to bring light back into this town?,Netflix
s416,Movie,Chhota Bheem aur Krishna,Rajiv Chilaka,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Arun Shekher, Sanchit Wartak",India,"July 22, 2021",2009,TV-Y7,68 min,Children & Family Movies,"Centuries after the end of a conqueror's rule, he is mysteriously back from the dead. It’s up to Bheem to save Dholakpur from being taken over!",Netflix
s420,Movie,Chhota Bheem: Bheem vs Aliens,Rajiv Chilaka,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil",India,"July 22, 2021",2010,TV-Y7,69 min,"Children & Family Movies, Sports Movies",Space invaders have kidnapped Dholakpur’s king and princess! The only way Bheem can rescue them? Defeat the aliens in a cricket match.,Netflix
s450,Movie,The Twilight Saga: Eclipse,David Slade,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Bryce Dallas Howard, Billy Burke, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Ashley Greene, Nikki Reed",United States,"July 16, 2021",2010,PG-13,124 min,"Dramas, Romantic Movies","With a bloodthirsty enemy on a quest for revenge, Bella must reconcile her love for vampire Edward and her growing feelings for werewolf Jacob.",Netflix
s451,Movie,The Twilight Saga: New Moon,Chris Weitz,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Ashley Greene, Rachelle Lefevre, Billy Burke, Michael Sheen, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Nikki Reed, Edi Gathegi",United States,"July 16, 2021",2009,PG-13,131 min,"Dramas, Romantic Movies","Still reeling from the departure of vampire Edward Cullen, a heartbroken Bella Swan finds comfort in her friendship with werewolf Jacob Black.",Netflix
s452,Movie,Twilight,Catherine Hardwicke,"Kristen Stewart, Robert Pattinson, Billy Burke, Peter Facinelli, Elizabeth Reaser, Cam Gigandet, Ashley Greene, Anna Kendrick, Nikki Reed, Taylor Lautner, Jackson Rathbone, Kellan Lutz",United States,"July 16, 2021",2008,PG-13,122 min,"Action & Adventure, Dramas, Romantic Movies","When Bella Swan moves in with her father, she starts school and meets Edward, a mysterious classmate who reveals himself to be a 108-year-old vampire.",Netflix
s461,Movie,Surf's Up,"Ash Brannon, Chris Buck","Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder, James Woods, Diedrich Bader, Mario Cantone, Kelly Slater, Rob Machado, Sal Masekela","United States, Canada","July 15, 2021",2007,PG,86 min,"Children & Family Movies, Comedies, Sports Movies",This Oscar-nominated animated comedy goes behind the scenes at the Penguin World Surfing Championship to get a close-up look at the inventors of surfing.,Netflix
s503,Movie,Tango With Me,Mahmood Ali-Balogun,"Genevieve Nnaji, Joseph Benjamin, Joke Silva, Tina Mba, Ahmed Yerima, Bimbo Manuel, Sade Alder-Hayes",Nigeria,"July 7, 2021",2010,TV-14,104 min,"Dramas, International Movies, Romantic Movies",A newly married couple journeys through self-discovery and healing while dealing with the aftermath of a traumatic event on their wedding night.,Netflix
s513,TV Show,Code Lyoko,Yeo Siew Hua,"Raphaelle Bruneau, Sophie Landresse, Marie-Line Landerwyn, Géraldine Frippiat, Carole Baillien, Bruno Mullenaerts, Frédéric Meaux","France, Belgium","July 6, 2021",2007,TV-Y7,4 Seasons,Kids' TV,"After discovering a parallel universe hidden inside a supercomputer, four students must stop a renegade virus from destroying the secret world.",Netflix
s562,Movie,Austin Powers in Goldmember,Jay Roach,"Mike Myers, Beyoncé Knowles-Carter, Seth Green, Michael York, Robert Wagner, Mindy Sterling, Verne Troyer, Michael Caine, Fred Savage",United States,"July 1, 2021",2002,PG-13,94 min,"Action & Adventure, Comedies","The world's most shagadelic spy continues his fight against the diabolical Dr. Evil, who's teamed with a new foe: 1970s villain Goldmember.",Netflix
s567,Movie,Charlie's Angels,McG,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray, Sam Rockwell, Kelly Lynch, Tim Curry, Crispin Glover, Matt LeBlanc, LL Cool J, Tom Green, Luke Wilson","United States, Germany","July 1, 2021",2000,PG-13,98 min,"Action & Adventure, Comedies",A tight-knit trio of specially trained agents wield weapons — and charm — as they track down stolen software in this reboot of the classic TV series.,Netflix
s574,Movie,Kung Fu Panda,"John Stevenson, Mark Osborne","Jack Black, Dustin Hoffman, Angelina Jolie, Ian McShane, Seth Rogen, Lucy Liu, Jackie Chan, David Cross, Randall Duk Kim, James Hong","United States, China","July 1, 2021",2008,PG,94 min,"Children & Family Movies, Comedies","When a powerful villain comes after peace in his valley, a lazy panda rises to the challenge to realize his destiny and become a kung fu warrior.",Netflix
s576,Movie,Life as We Know It,Greg Berlanti,"Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett, Brynn Clagett, Brooke Clagett, Hayes MacArthur, Christina Hendricks, Sarah Burns, Jessica St. Clair",United States,"July 1, 2021",2010,PG-13,115 min,"Comedies, Dramas, Romantic Movies","Holly and Eric discover reciprocal hatred during their first date, but must put their feelings aside after becoming guardians of their friends' baby.",Netflix
s579,Movie,Memoirs of a Geisha,Rob Marshall,"Zhang Ziyi, Ken Watanabe, Koji Yakusho, Michelle Yeoh, Kaori Momoi, Youki Kudoh, Gong Li, Cary-Hiroyuki Tagawa, Mako Iwamatsu, Navia Nguyen, Karl Yune","France, Japan, United States","July 1, 2021",2005,PG-13,145 min,"Dramas, Romantic Movies","Sold to a geisha house as a child, a fisherman’s daughter becomes the most sought-after geisha in Kyoto, but rivalries threaten the destiny she desires.",Netflix
s585,Movie,Not Another Teen Movie,Joel Gallen,"Chyler Leigh, Chris Evans, Jaime Pressly, Eric Christian Olsen, Mia Kirshner, Deon Richmond, Eric Jungmann, Ron Lester, Cody McMains, Sam Huntington, Lacey Chabert, JoAnna Garcia Swisher, Samm Levine, Cerina Vincent",United States,"July 1, 2021",2001,R,89 min,Comedies,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled artist into a prom queen in this outrageous parody.",Netflix
s592,Movie,Seven Pounds,Gabriele Muccino,"Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy, Barry Pepper, Elpidia Carrillo, Robinne Lee, Joe Nunez, Bill Smitrovich, Tim Kelleher, Gina Hecht, Andy Milder, Judyann Elder, Sarah Jane Morris",United States,"July 1, 2021",2008,PG-13,123 min,"Dramas, Romantic Movies","Weighed down by a dark secret, IRS agent Ben Thomas tries to improve the lives of seven strangers in need of a second chance.",Netflix
s593,Movie,She's Out of My League,Jim Field Smith,"Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel, Nate Torrence, Krysten Ritter, Geoff Stults, Lindsay Sloane, Andrew Daly, Jasika Nicole, Kyle Bornheimer",United States,"July 1, 2021",2010,R,106 min,"Comedies, Romantic Movies","Kirk's a 5. His new girlfriend Molly's a 10. No one knows what she sees in him, including Kirk. Will his raging insecurities ruin this budding romance?",Netflix
s594,Movie,Snow Day,Chris Koch,"Chris Elliott, Mark Webber, Jean Smart, Schuyler Fisk, Iggy Pop, Pam Grier, John Schneider, Chevy Chase, Zena Grey, Josh Peck",United States,"July 1, 2021",2000,PG,89 min,"Children & Family Movies, Comedies","When a snow day shuts down the whole town, the Wheeler family cuts loose. Hal makes a play for the most popular girl in his school, 10-year-old Natalie takes on the dreaded snowplow man, and Dad gets into a showdown with a rival meteorologist.",Netflix
s595,Movie,Star Trek,J.J. Abrams,"Chris Pine, Zachary Quinto, Karl Urban, Zoe Saldana, Simon Pegg, John Cho, Anton Yelchin, Eric Bana, Leonard Nimoy, Bruce Greenwood, Ben Cross, Winona Ryder","United States, Germany","July 1, 2021",2009,PG-13,128 min,"Action & Adventure, Sci-Fi & Fantasy","On their first voyage aboard the starship Enterprise, cocky rebel James T. Kirk and logic-driven Vulcan Spock try to defeat a vengeful Romulan commander.",Netflix
s598,Movie,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,"Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole, Michael Clarke Duncan, Leslie Bibb, Jane Lynch, Amy Adams, Andy Richter, Molly Shannon",United States,"July 1, 2021",2006,PG-13,108 min,"Action & Adventure, Comedies, Sports Movies","NASCAR superstar Ricky Bobby believes he's the best there is, until the arrival of a French Formula One champion threatens his position as top dog.",Netflix
s599,Movie,The American,Anton Corbijn,"George Clooney, Violante Placido, Thekla Reuten, Paolo Bonacelli, Johan Leysen, Irina Björklund, Filippo Timi, Anna Foglietta, Björn Granath","United States, United Kingdom","July 1, 2021",2010,R,105 min,"Dramas, Thrillers","Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",Netflix
s605,Movie,The Life of David Gale,Alan Parker,"Kevin Spacey, Kate Winslet, Laura Linney, Gabriel Mann, Leon Rippy, Matt Craven, Rhona Mitra, Melissa McCarthy, Jim Beaver, Chris Warner","United Kingdom, Germany, Spain, United States","July 1, 2021",2003,R,130 min,Dramas,"When a Texas professor and advocate for the elimination of the death penalty is falsely accused of a crime, he ends up on death row himself.",Netflix
s607,Movie,The Queen,Stephen Frears,"Helen Mirren, Michael Sheen, James Cromwell, Helen McCrory, Alex Jennings, Roger Allam, Sylvia Syms, Mark Bazeley","United Kingdom, United States, France, Italy","July 1, 2021",2006,PG-13,103 min,"Dramas, International Movies","After Princess Diana's death, Queen Elizabeth II and Tony Blair face public demands that she be memorialized in a manner beyond standard protocol.",Netflix
s608,Movie,The Strangers,Bryan Bertino,"Liv Tyler, Scott Speedman, Gemma Ward, Kip Weeks, Laura Margolis, Glenn Howerton, Alex Fisher, Peter Clayton-Luce",United States,"July 1, 2021",2008,R,85 min,"Horror Movies, Thrillers","A quiet stay at a remote vacation home spirals into terror for a couple when they come under attack by three masked, mysterious, murderous intruders.",Netflix
s609,Movie,The Sum of All Fears,Phil Alden Robinson,"Ben Affleck, Morgan Freeman, Bridget Moynahan, James Cromwell, Liev Schreiber, Michael Byrne, Colm Feore, Alan Bates, Ron Rifkin, Ciarán Hinds, Bruce McGill, Richard Marner, Philip Baker Hall","United States, Germany, Canada","July 1, 2021",2002,PG-13,124 min,Action & Adventure,"CIA agent Jack Ryan tries to discover why three missing Russian nuclear scientists are holed up in the Ukraine, communicating with neo-Nazis.",Netflix
s610,Movie,The Tourist,Florian Henckel von Donnersmarck,"Angelina Jolie, Johnny Depp, Paul Bettany, Timothy Dalton, Steven Berkoff, Rufus Sewell, Christian De Sica, Alessio Boni, Daniele Pecci, Giovanni Guidelli","United States, France, Italy, United Kingdom","July 1, 2021",2010,PG-13,103 min,"Action & Adventure, Romantic Movies",An American tourist seeking solace for his shattered heart instead finds it in danger again after encountering a beautiful Interpol agent.,Netflix
s611,Movie,Underworld,Len Wiseman,"Kate Beckinsale, Scott Speedman, Michael Sheen, Shane Brolly, Bill Nighy, Erwin Leder, Sophia Myles, Robbie Gee, Wentworth Miller, Kevin Grevioux","United States, United Kingdom, Germany, Hungary","July 1, 2021",2003,R,121 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",A vampire warrior begins to question her mission in the ancient war between the undead and werewolves when she falls for a human under her protection.,Netflix
s613,Movie,Underworld: Rise of the Lycans,Patrick Tatopoulos,"Michael Sheen, Bill Nighy, Rhona Mitra, Steven Mackintosh, Kevin Grevioux, David Aston, Geraldine Brophy, Leighton Cardno, Alex Carroll, Elizabeth Hawthorne, Jason Hood","United States, New Zealand","July 1, 2021",2009,R,92 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy","Set in the year 1402, this prequel follows Lucian, the first werewolf to take human form, and chronicles the feud between the vampires and the Lycans.",Netflix
s636,Movie,Here Comes the Rain,Bahij Hojeij,"Hassan Mrad, Julia Kassar, Carmen Lebbos, Diamand Bou Abboud, Elie Mitri, Bernadette Hodeib, Aida Sabra, Gabriel Yammine, Ali Matar, Raïa Haidar",Lebanon,"June 25, 2021",2010,TV-MA,101 min,"Dramas, International Movies","Abducted during the Lebanese Civil War and now in his 50s, Ramez is finally a free man. But he returns to society deeply traumatized by the past.",Netflix
s652,Movie,Osuofia in London,Kingsley Ogoro,"Nkem Owoh, Mara Derwent, Francis Odega, Cynthia Okereke, Tom Njemanze, Romanus Amuta, Sabina Mole, Blessing Onolleka, Oluchi Agunwa, Chiwendu Onaga, Patricia Ezeani, Stephen Ahanonu",Nigeria,"June 22, 2021",2003,TV-MA,84 min,"Comedies, Dramas, International Movies","A villager in Nigeria becomes the sole beneficiary of his late brother's estate in England, which, according to custom, includes his brother's fiancée.",Netflix
s653,Movie,Osuofia in London II,Kingsley Ogoro,"Nkem Owoh, Mara Derwent, Francis Odega, Cynthia Okereke, Tom Njemanze, Romanus Amuta, Sabina Mole, Blessing Onolleka, Oluchi Agunwa, Chiwendu Onaga, Patricia Ezeani, Stephen Ahanonu",Nigeria,"June 22, 2021",2004,TV-14,70 min,"Comedies, Dramas, International Movies","After collecting his brother's inheritance, Osoufia returns to his Nigerian village with wealth and a British wife whose presence soon causes trouble.",Netflix
